,id,cluster,#move,#stay_move,#unique_loc,radius,area,stay_t,frequency,d_home,center,counts_near_home
1,7589951,1,19,3.1666666666666665,6,1.0453412482685618,0.0008835321658647257,43.229166666666664,6,40.313018832777814,"(40.87131160237779, -74.02199141370221)",0
2,7589951,3,23,23.0,9,0.06131795085110866,0.0036575663744965823,40.71138888888889,1,109.5922239078127,"(40.88575852119836, -75.63693353429812)",0
3,7589951,4,135,19.285714285714285,21,0.03396526732844009,0.0026343637933353733,101.4825,7,0.03502665816505357,"(41.12207354920365, -74.36859340065739)",135
4,7589951,6,6,6.0,3,55.69808626464167,0,37.840833333333336,1,196.67921242521305,"(39.35418892945236, -74.4456402789142)",0
5,7589951,2,18,9.0,11,2.64973965660087,0.02546961393579881,185.69069444444443,2,45.50413265148358,"(40.7396028403528, -74.17609275583408)",1
6,7589951,5,14,14.0,10,3.3887489325679283,0.005272716730854402,63.69638888888889,1,3887.3175361509875,"(33.80026802825483, -117.91903832413439)",0
0,7589962,0,131,26.2,26,1.8427212714730257,0.09976666445201109,66.49644444444445,5,2.1029093784698456,"(33.927459689861635, -118.08287355016762)",77
1,7589962,2,12,6.0,6,2.351132037975759,0.09820215856341775,6.611805555555556,2,3.9487876991466657,"(33.93453750854275, -118.06230742789919)",0
2,7589962,7,4,4.0,3,0.013031843555091195,0,4.253055555555555,1,9.980266697475905,"(33.94501253554893, -118.21204246634028)",0
3,7589962,5,4,4.0,3,0.039391665009139806,0,3.8041666666666667,1,3.6970320254030398,"(33.92507431623526, -118.06580807181845)",0
4,7589962,10,28,4.666666666666667,10,0.051288778321149545,0.0034100091835894478,8.714999999999998,6,573.4816515222519,"(38.85613674857175, -120.01184813512671)",0
5,7589962,3,111,12.333333333333334,18,0.07009104746009087,0.007478994729171268,36.511450617283955,9,573.5249151015254,"(38.856395591953806, -120.0124449324693)",0
6,7589962,1,6,6.0,5,0.014816715611115706,0.0007823852084285199,7.25,1,609.925134210327,"(38.277400451830154, -122.25096169931773)",0
7,7589962,4,5,5.0,4,0.03647296269998626,0,27.829722222222223,1,79.62916748999376,"(34.51166492119518, -118.61355149650964)",0
8,7589962,6,18,18.0,8,4.81789627312138,0.26995980930557406,73.93305555555555,1,834.1332714828402,"(40.60844557872702, -122.41000346462359)",0
9,7589962,8,9,9.0,6,15.329593448628229,0.05398633363647917,23.473055555555554,1,580.3734616516196,"(38.92696236807509, -119.98853217978387)",0
10,7589962,9,45,45.0,18,6.494734202057504,0.16423758020401472,624.8941666666667,1,562.2870496689993,"(38.48853896069939, -120.82481366542677)",0
0,7589970,0,4,4.0,4,0.017381697605908727,0,19.24277777777778,1,4.297361623679633,"(42.89140093656168, -85.75115552843323)",0
1,7589970,3,119,23.8,12,0.04274310614769422,0.003846841071112441,326.76994444444443,5,30.8853091717389,"(43.067712093356924, -85.48430792723427)",0
2,7589970,4,36,36.0,12,15.805618196074764,1.85543694908155,163.39055555555555,1,1761.4169880088916,"(27.24132639313558, -82.44671056276782)",0
3,7589970,1,126,42.0,14,0.029839615193243196,0.002365910997692774,285.5411111111111,3,0.035420315497699216,"(42.85631650033117, -85.73004912595992)",126
4,7589970,2,16,16.0,7,13.410882081861663,0.05892837006619309,639.0241666666667,1,4.325850345838944,"(42.88614668728323, -85.76355161075264)",0
0,7589972,0,51,17.0,11,7.713228877938216,0.6486455918391493,325.267037037037,3,1.8101504333101648,"(46.87768620889407, -100.93472712095294)",40
1,7589972,1,13,3.25,5,1.5292653991607945,0.06511122784269249,15.702777777777778,4,5.350829383227235,"(46.822966203804185, -100.90596349658898)",0
2,7589972,3,27,13.5,17,0.03270667561281852,0.002843155228014422,67.01680555555555,2,4.582072481508293,"(46.833554201039554, -100.90285078911666)",0
3,7589972,4,6,6.0,4,1.01648340038916,0,25.664166666666667,1,12.201677965106905,"(46.831155401392294, -100.79146484871634)",0
4,7589972,5,11,11.0,6,5.2959504531857915,0.0007678003791538211,187.7175,1,1768.9294810704982,"(33.149720617566864, -111.55807107894046)",0
5,7589972,7,29,9.666666666666666,14,9.802401793348972,0.568870028624186,243.5792592592593,3,9.422008294011775,"(46.80023369381194, -100.86179630931292)",6
6,7589972,8,12,12.0,7,35.23671874500501,2.0052439604319936,257.245,1,13.19037677422151,"(46.79256068962524, -101.0845014836494)",0
7,7589972,9,10,5.0,7,3.3491683886041854,0.22366825215028732,22.394861111111112,2,11.55038438907381,"(46.81970894470635, -100.80695714808869)",0
8,7589972,2,6,6.0,5,8.738310895062462,0.4569587802492081,16.05638888888889,1,90.78579728651755,"(47.62979515930501, -101.35807273104486)",0
9,7589972,6,12,4.0,10,2.813273075631687,0.24126106358139454,60.92712962962963,3,7.172359158175894,"(46.82024914859986, -100.874386883367)",0
0,7589974,0,73,3.0416666666666665,18,1.2383098652881501,0.07620573835617753,9.548587962962962,24,1.0861773379486543,"(31.46869864216237, -83.49860834912869)",52
1,7589974,4,76,3.4545454545454546,17,1.3919444768993132,0.06542309905424794,9.087702020202022,22,2.6392867381751515,"(31.455309779926022, -83.5046370063574)",30
2,7589974,2,58,2.9,11,1.1669033681662073,0.12480965824156626,12.89488888888889,20,2.2188946815816553,"(31.46206520492697, -83.50774675009977)",0
3,7589974,3,8,2.0,5,0.49333555804512047,0.02135283696472754,8.612777777777778,4,2.587025174754713,"(31.457750245635967, -83.50791845165072)",0
4,7589974,5,24,8.0,12,0.11034018545131481,0.001637783670661498,133.05333333333334,3,6.3372219340045435,"(31.522997309156587, -83.52881038384291)",0
5,7589974,6,14,14.0,10,13.446415816805501,0.9255256625893558,1155.7705555555556,1,8.614461065746767,"(31.4940772698082, -83.57933863331436)",0
6,7589974,1,6,6.0,5,0.014946462338005742,0.0006555343433825052,21.104166666666668,1,284.8069493937312,"(29.21417737646638, -82.09810102938539)",0
0,7589976,0,30,2.5,5,7.8625478543598355,0.0008499765675145179,26.61386574074074,12,0.0742451871725306,"(34.77557802305643, -84.95037002179295)",25
1,7589976,3,96,4.0,14,1.9466713246064025,0.0887664947283985,19.62755787037037,24,1.643527103648508,"(34.77321006976652, -84.96867088022306)",57
2,7589976,1,58,3.625,8,0.040691849203575756,0.0024849164291466798,37.76453125,16,0.11097263404087364,"(34.77575254438646, -84.94982292641389)",58
3,7589976,4,12,12.0,3,1.5192826275691234,0,30.345277777777778,1,179.32712190910573,"(35.760997689584855, -83.38688555275267)",0
4,7589976,7,8,8.0,6,0.2909593502398815,0.01621550255028947,65.11638888888889,1,124.11029971956961,"(33.75893304424927, -84.39466904542473)",0
5,7589976,2,11,11.0,4,0.02456555287187538,0,30.700277777777778,1,69.79605592102388,"(34.45811485369168, -84.29332303988518)",0
6,7589976,5,14,14.0,7,0.04533288224985973,0.0019432415017291863,70.88722222222222,1,571.3113313791185,"(33.696597721841734, -78.87377801393626)",0
0,7589977,0,101,20.2,18,8.475497657862075,1.2766500613500835,107.66327777777778,5,5.623324100521759,"(39.986292323106916, -82.69578064833341)",95
1,7589977,1,24,24.0,12,7.585837259072003,0.3528021560846335,108.5675,1,26.695821021655096,"(39.86544278245642, -82.8937462000039)",0
2,7589977,3,16,8.0,6,0.017092336665915517,0.0009312216080413433,20.172222222222224,2,19.629551129260282,"(39.82186825400161, -82.6688281126245)",0
3,7589977,4,14,7.0,8,28.76409979225558,1.6329654996069998,74.21208333333334,2,51.92451632992537,"(40.17821996942272, -83.19297662840326)",3
4,7589977,5,19,19.0,9,14.505878165308124,0.6368472515156085,103.29444444444445,1,34.62409771240497,"(40.109601648264515, -83.00975676069889)",0
5,7589977,6,6,6.0,3,11.272941071385725,0,24.350277777777777,1,20.79437219283856,"(40.12951600056084, -82.80208898008476)",0
6,7589977,7,30,30.0,11,11.785503814050209,0.6448114246443157,222.9475,1,61.011964407960974,"(40.23176180144979, -83.27886255405205)",0
7,7589977,2,10,10.0,6,8.144091432973388,0.4718065545855934,26.538611111111113,1,23.687590978080557,"(39.85704003311932, -82.84155118932975)",0
0,7589996,0,22,2.75,9,6.517353671165944,0.3442102823652614,17.34885416666667,8,9.03070748451887,"(31.692706801863206, -106.22630828245826)",0
1,7589996,2,102,11.333333333333334,14,3.600936105861057,0.7535702125805799,44.22197530864198,9,4.386320496590386,"(31.67411221313525, -106.1699536483891)",0
2,7589996,1,86,2.5294117647058822,12,0.06690986513779082,0.004365166847264078,5.181462418300653,34,0.031435850955824185,"(31.63623073856228, -106.15819186520594)",86
3,7589996,6,84,2.048780487804878,8,0.45385877242961375,0.04548242549622599,6.0247018970189705,41,0.40007686207928983,"(31.63949528668766, -106.15699754478341)",82
4,7589996,3,47,4.2727272727272725,12,0.026631834076672745,0.0018707763855839018,23.80234848484849,11,2.4629954331654966,"(31.657674437350046, -106.15263591466903)",0
5,7589996,4,8,4.0,3,0.01424776789916383,0,7.770694444444445,2,0.14192624752509223,"(31.636215670403047, -106.15652240367544)",8
6,7589996,5,28,4.666666666666667,6,0.08930905824763141,0.0009875933730203125,20.698333333333334,6,0.1452326421457847,"(31.636641077064798, -106.15666342332236)",27
0,7589998,1,109,27.25,21,3.890234928759566,0.2974102505879488,70.40104166666667,4,3.0544259296344807,"(34.06116149412487, -84.32468844457524)",97
1,7589998,2,4,4.0,3,0.015873306943257424,0,2.287777777777778,1,2.4017836742627643,"(34.04116192608257, -84.3770162833196)",0
2,7589998,4,22,22.0,12,0.026594648746858844,0.0018470434594458464,63.25,1,222.6743153072907,"(35.999852729164296, -83.7740945733595)",0
3,7589998,6,61,20.333333333333332,12,0.6625519541096965,0.02767224666709796,159.3999074074074,3,214.56628154969286,"(35.9538199996651, -83.9375856287181)",0
4,7589998,3,66,22.0,10,0.07909067797938309,0.009107112392195572,87.30601851851851,3,519.3789687213813,"(30.688547865043315, -88.19214395267899)",0
5,7589998,5,16,8.0,8,3.547171505556608,0.14517513385907732,54.53847222222222,2,217.777668112411,"(35.98523692760047, -83.9519817123431)",0
6,7589998,7,5,5.0,4,1.6527779914417335,0,19.275277777777777,1,215.69536902991587,"(35.96275928814594, -83.92831083783216)",0
0,7590010,0,23,23.0,8,3.2471935106884344,0.2474696464706671,189.51583333333335,1,1001.1551770625231,"(42.529448677344526, -82.90551720744004)",0
1,7590010,2,51,25.5,15,0.756470207876711,0.08131101432320018,292.2159722222222,2,0.7362292285445644,"(34.651595320122496, -77.33070910818986)",47
2,7590010,3,60,30.0,21,5.403795743982095,0.5579044759613101,698.5155555555556,2,4.733374498408007,"(34.68338197261693, -77.35238143009259)",45
3,7590010,4,6,6.0,3,0.015921320703987957,0,26.621666666666666,1,26.34626921779046,"(34.82274319026149, -77.52064620086573)",0
4,7590010,5,31,31.0,11,2.2004824402385403,0.1034819933141342,314.08166666666665,1,403.69519895735044,"(32.36104008253046, -80.71505066133858)",0
5,7590010,6,12,12.0,4,2.370061523527352,0,106.94694444444444,1,403.91052707054536,"(32.353572679017326, -80.71063310503283)",0
6,7590010,7,34,17.0,13,2.302341079004049,0.09875532721812416,140.51805555555555,2,404.19018906467056,"(32.34962842194136, -80.71059750867424)",0
7,7590010,8,21,10.5,10,2.177084074367051,0.12879971619134253,110.93472222222222,2,403.8491296501954,"(32.34640121428019, -80.70262922701863)",0
8,7590010,1,68,68.0,11,0.04063513955504392,0.0014648449782402732,509.6277777777778,1,401.4192813605728,"(32.351310779491016, -80.673652855998)",0
0,7590011,1,107,7.133333333333334,12,0.5511710260822931,0.04269130939125557,13.794703703703705,15,0.4717901271291153,"(33.026122185339375, -116.87580143515552)",101
1,7590011,3,244,11.090909090909092,17,0.23773760025986276,0.041244593381706475,22.896351010101007,22,1.6278094580224738,"(33.03653143786861, -116.87488483603526)",0
2,7590011,4,7,3.5,4,0.022275953244275178,0,6.3687499999999995,2,21.96431017906243,"(32.83940656461017, -116.96677446699141)",0
3,7590011,7,31,5.166666666666667,11,6.797847995468217,0.6231922938808949,12.190092592592592,6,13.087845022286489,"(32.90693772085782, -116.84745690351178)",0
4,7590011,9,8,8.0,5,0.05868462758094992,0.0032060898442475305,9.899722222222222,1,42.52839578233302,"(33.3631720867994, -117.08357187559534)",0
5,7590011,0,8,8.0,6,6.723888583998795,0.16099224026911096,44.85111111111111,1,3.9149545568928885,"(33.03251362514148, -116.83692226911671)",0
6,7590011,2,9,9.0,7,0.030962927673672463,0.0017146829612297953,28.4775,1,42.716019780536946,"(32.755127524375965, -117.20606165588109)",0
7,7590011,5,31,7.75,9,16.995511626030456,0.6901493946236069,22.96097222222222,4,23.07159680271154,"(32.816040762746034, -116.84705181347947)",0
8,7590011,6,27,6.75,10,1.9822525961024784,0.17866204304634445,77.17506944444445,4,24.51757286149088,"(32.80911689433417, -116.94540407931231)",0
9,7590011,8,32,16.0,7,3.230280246385295,0.0026824950301048327,63.50791666666667,2,43.624787038130314,"(32.79089564202656, -117.25462208067347)",0
0,7590019,0,132,16.5,14,11.440973447793935,1.10638531923714,50.54819444444444,8,10.416646125985762,"(44.98829883404974, -93.71670148359937)",124
1,7590019,3,8,4.0,4,4.9219316375264945,0,3.161111111111111,2,43.98554213749951,"(45.11101949709579, -93.3260211071439)",0
2,7590019,4,10,5.0,5,5.935523921407161,0.2380156529618052,4.979444444444445,2,29.543737708842798,"(45.22156669947331, -93.85261230493659)",0
3,7590019,7,14,3.5,7,2.169943893424057,0.10103254173113412,3.577361111111111,4,49.298632549663495,"(45.21579859734456, -93.33216549190529)",0
4,7590019,8,11,5.5,8,19.21688029456233,0.9830927476728446,15.359305555555556,2,61.53298579157759,"(45.46850569007771, -93.54471249095941)",0
5,7590019,2,59,14.75,12,19.99308169924551,1.4440801209232954,123.45645833333333,4,26.236077809708565,"(45.1729057113113, -93.70952945478169)",1
6,7590019,5,9,4.5,6,23.240904564599578,1.1540848164628463,51.00861111111111,2,26.701930547015152,"(45.12333364246898, -93.59725381927922)",0
7,7590019,6,8,8.0,8,10.202465926907315,0.7078883138867893,51.727222222222224,1,36.7948007786499,"(45.13181136035748, -93.44424166901406)",0
8,7590019,1,7,7.0,5,23.581116840667644,0.6595003143778817,64.50055555555555,1,12.260683706409344,"(45.06548385657623, -93.82249195794789)",2
0,7590020,1,18,1.8,7,24.574537822793197,1.0632854445599,4.0529722222222215,10,27.32277951836786,"(40.0650662362364, -84.25122641931469)",0
1,7590020,2,40,2.2222222222222223,10,0.031509960934547374,0.002046286635437784,6.711481481481481,18,1.452459979300212,"(40.219385447049326, -84.47909979422533)",0
2,7590020,4,61,1.7941176470588236,6,0.47214258715346646,0.0011044696272569845,5.724232026143791,34,1.461729196699916,"(40.219242766655654, -84.47910033686269)",20
3,7590020,5,87,3.9545454545454546,5,0.017669857701957285,0.001000102338872333,27.181919191919192,22,0.026226099838474404,"(40.226879146184736, -84.49273471769936)",87
4,7590020,6,12,12.0,8,10.28723772742711,0.37698303020823704,953.1183333333333,1,9.011725263462008,"(40.1639479894813, -84.5596598901435)",7
5,7590020,0,4,4.0,3,67.31260442898507,0,51.07055555555556,1,5.656139208951834,"(40.182388549267664, -84.52499880448966)",0
6,7590020,3,8,2.6666666666666665,5,0.016512245400511567,0,29.31138888888889,3,35.26931961986492,"(40.53508208230163, -84.39396211558295)",0
0,7590021,5,98,8.909090909090908,21,0.05247631144564452,0.004128302380591347,26.427550505050508,11,0.06318035933139649,"(39.14451289269334, -84.39031527219277)",97
1,7590021,2,7,3.5,6,0.08989543176173487,0.004270645308923479,5.121666666666667,2,0.09637028787471756,"(39.14441175649174, -84.38901668461125)",7
2,7590021,4,77,8.555555555555555,17,1.168847594415016,0.0577559207097693,100.48787037037037,9,0.9089911287853014,"(39.14404926799207, -84.37945976007816)",58
3,7590021,7,115,16.428571428571427,21,2.005924436367204,0.4897238800013323,54.870753968253965,7,6.296709166159927,"(39.15767775958491, -84.46086002550413)",0
4,7590021,0,6,6.0,3,0.011501574993179074,0,16.363333333333333,1,0.25830999440392377,"(39.14602110477579, -84.39147671598806)",6
5,7590021,1,22,7.333333333333333,11,0.18546451721948612,0.02372315069657284,19.37351851851852,3,7.630258725250016,"(39.161883077762575, -84.30456802743421)",0
6,7590021,3,29,14.5,12,0.02400379487811117,0.0018557302881887247,58.435138888888886,2,28.41851125745067,"(39.3628112190283, -84.5605411884523)",0
7,7590021,6,11,11.0,3,0.011765991100546339,0,73.43194444444444,1,4.389017523904013,"(39.14397119000666, -84.33910610340043)",0
0,7590042,0,6,6.0,6,4.165552714624401,0.1909853210738537,38.12611111111111,1,1.4890082853096853,"(34.15435125872107, -79.77293027457202)",0
1,7590042,3,88,88.0,13,16.046347117688835,2.5550512483916386,917.5633333333334,1,113.27745491458798,"(33.557256415085305, -80.75297140409882)",0
2,7590042,2,128,128.0,13,0.024751435498631912,0.0018238477632974946,548.5325,1,0.023694898219631673,"(34.15193979743764, -79.75724700866546)",128
3,7590042,4,21,21.0,6,5.905475504762158,0.33242459890886134,117.3475,1,0.8094953954718946,"(34.14606579892414, -79.75190440901346)",0
4,7590042,1,41,41.0,10,1.4920766440495918,0.0903339130790643,584.0555555555555,1,7.03897331238389,"(34.198302692400205, -79.80917582562594)",0
0,7590069,0,112,22.4,13,1.4246353276132346,0.1377881586724674,106.5507222222222,5,1.2950763377919918,"(42.57845261328907, -114.50293404035696)",108
1,7590069,2,50,8.333333333333334,14,0.02784210407583919,0.00232363744799674,165.76555555555555,6,19.86086876392108,"(42.60164224300907, -114.75914553474013)",0
2,7590069,5,133,12.090909090909092,19,1.6776875064414787,0.0032153550210523773,62.253232323232325,11,112.43791853852464,"(43.58423874434534, -114.33429936931073)",2
3,7590069,7,13,3.25,5,0.035115609518963455,0.0013949283962367428,6.230138888888889,4,112.38750367602889,"(43.583748177036604, -114.333961712298)",0
4,7590069,9,5,5.0,4,0.8598148861679007,0,110.80694444444444,1,5.647478165690482,"(42.572360143921514, -114.45028132784896)",0
5,7590069,6,3,3.0,3,0.01945795710587415,0,3.506388888888889,1,112.39857237078854,"(43.58392526050268, -114.33474541211153)",0
6,7590069,8,9,9.0,7,63.660873759282964,0.0015082814397172886,164.59527777777777,1,567.861374391609,"(38.37515802814135, -110.7085872387319)",1
0,7590080,4,36,4.5,6,3.3960374616900513,0.16793907829004626,105.28975694444445,8,30.390269075473174,"(33.863836449799635, -117.93994609824264)",0
1,7590080,3,71,14.2,12,0.78239172886829,0.007523044983857568,85.11394444444444,5,0.06793505120348715,"(34.099552383007506, -117.7723152322765)",70
2,7590080,5,25,5.0,8,0.12431876746336713,0.0036140155964993546,92.8296111111111,5,0.17302067350088834,"(34.100288205120506, -117.77305397108199)",23
3,7590080,7,60,20.0,15,0.44671691339028163,0.04900305127432028,87.11666666666667,3,2069.2497945446617,"(41.14929373471622, -95.9398325486481)",0
4,7590080,1,8,4.0,4,0.21766672051081198,0,4.9615277777777775,2,2069.420924845082,"(41.15104136167263, -95.93834516412292)",0
5,7590080,2,15,15.0,7,0.036173762392967254,0.0018411182946349866,37.08111111111111,1,525.2077804562965,"(37.206999867231936, -113.39315402225456)",0
6,7590080,6,11,5.5,7,10.378692831313838,0.6063427841669986,50.4125,2,49.41339236458296,"(33.67859550196185, -117.9454794497238)",0
7,7590080,0,13,13.0,10,0.11434449679260796,0.005950548781755643,35.47972222222222,1,55.65200449678866,"(33.61769026010293, -117.93725362960343)",0
0,7590082,0,87,2.6363636363636362,3,19.60062417524492,0,43.96698653198653,33,20.320945861169434,"(32.43585802078879, -94.97230947331286)",84
1,7590082,4,18,1.6363636363636365,3,0.01740983131563675,0,6.53989898989899,11,0.07153320381018415,"(32.554015516417294, -94.80776300646797)",18
2,7590082,3,22,1.2941176470588236,4,0.023276415610231735,0,5.2924509803921564,17,0.030087373129175234,"(32.55417309261577, -94.80724674245728)",22
0,7590083,0,159,159.0,18,0.15871417893968928,0.03545132158774733,455.9191666666667,1,0.12966663814258522,"(41.852102338695374, -80.9175106560518)",157
1,7590083,3,9,4.5,7,1.2354495776976973,0.08695207263170127,38.03736111111111,2,11.895337616300111,"(41.873747689814124, -80.77664303522688)",0
2,7590083,2,9,9.0,4,0.013578531612699524,0,458.46194444444444,1,10.05900064945587,"(41.87989007491031, -80.8018879271614)",0
3,7590083,4,10,10.0,8,1.5961991912379065,0.0881593872320176,1368.6130555555555,1,9.040296906777133,"(41.84896586480325, -80.80788934770074)",0
4,7590083,1,39,39.0,15,0.9406416073583904,0.1309499796398891,869.0722222222222,1,6.132417572363162,"(41.80485801338671, -80.95753796157881)",3
0,7590091,0,60,2.2222222222222223,3,0.014715772637098879,0,41.98754115226337,27,0.08168939839976956,"(30.573276948415316, -88.24115102548933)",60
1,7590091,1,30,1.3043478260869565,4,0.02514382086656207,0,3.550507246376812,23,0.04217354574062781,"(30.573658790801314, -88.2411923509401)",30
0,7590092,0,79,5.266666666666667,11,0.300416866703509,0.01148944738205107,18.42211111111111,15,0.1762096730860124,"(38.53454180823048, -89.47253190571257)",78
1,7590092,1,37,3.3636363636363638,8,0.033964842986463496,0.002020172184988205,5.619974747474749,11,5.998698304791171,"(38.553219855239405, -89.53694638745384)",0
2,7590092,2,24,1.7142857142857142,7,3.0184398900823104,0.14862359847276024,4.15454365079365,14,2.272667754620413,"(38.5443217525512, -89.49475472776605)",18
3,7590092,3,52,26.0,15,1.3243865100773675,0.20761642239176606,375.7702777777778,2,9.82135372269378,"(38.6098138155658, -89.5287676859917)",3
4,7590092,4,20,20.0,13,5.59033643353095,0.33670169781431925,2698.4733333333334,1,5.54081107183113,"(38.50040536879297, -89.52117156804162)",1
0,7590097,0,54,18.0,12,0.03982687634078819,0.0027914684246002283,57.96305555555556,3,12.915409889988595,"(39.11027322920648, -90.66370676724415)",0
1,7590097,3,108,9.818181818181818,14,1.7059184631304298,0.31357799596832125,164.34335858585857,11,1.5001833141443681,"(39.01448165024404, -90.61366239947769)",106
2,7590097,6,5,5.0,5,16.671916969577175,0.6432493190609495,8.196944444444444,1,15.188846522114181,"(38.864713291973764, -90.6011787170349)",0
3,7590097,4,83,11.857142857142858,14,1.6887133821125266,0.3574961082867405,117.06567460317459,7,33.11641450235145,"(38.979562210744874, -90.99518037509456)",0
4,7590097,9,5,5.0,3,2.2221129640176462,0,6.6561111111111115,1,6.538908015842503,"(38.94632565889445, -90.58514852438432)",0
5,7590097,1,6,3.0,4,0.012808462633063896,0,4.62125,2,11.987759847794866,"(38.897483288532555, -90.57427585266537)",0
6,7590097,2,3,3.0,3,0.027135824314051264,0,3.743888888888889,1,20.976339973744693,"(39.04979382479189, -90.84756426624757)",0
7,7590097,7,10,10.0,7,0.03442216920768338,0.0023626340437485913,14.693055555555556,1,23.035662303157018,"(39.05359827333517, -90.87093567996178)",0
0,7590098,0,22,22.0,7,0.5220491405790003,0.001371905679714828,80.75416666666666,1,1303.4272114842001,"(28.42552490624582, -81.4777170109512)",0
1,7590098,2,99,49.5,15,10.146980856617235,1.5590005370218138,223.1436111111111,2,4.419488013940778,"(40.09998818295241, -80.2581035054405)",88
2,7590098,5,11,11.0,8,28.02357377323645,1.0399130056185393,114.38888888888889,1,27.409620163093756,"(40.34128692399404, -80.2047158251447)",0
3,7590098,7,62,4.769230769230769,15,0.6240588632807478,0.033827421030661664,39.919273504273505,13,391.7615782250107,"(39.68209564807559, -75.74999365440283)",0
4,7590098,1,41,4.555555555555555,11,1.462644263361543,0.19011146245441604,15.290462962962964,9,394.0490265597766,"(39.75851179970196, -75.709451989686)",0
5,7590098,6,12,12.0,8,0.052751103552521744,0.003620915700006727,23.454444444444444,1,505.55149529544195,"(40.86196206489532, -74.41278578229951)",0
6,7590098,4,16,2.2857142857142856,8,0.35727329568555194,0.018283568716581457,7.5459523809523805,7,391.48213022114885,"(39.680958498290465, -75.75351317764164)",0
0,7590100,0,56,2.5454545454545454,7,0.020442421846017172,0.0013129679831086897,13.029583333333333,22,0.02055649353652473,"(41.79811251336372, -71.44619676457133)",56
1,7590100,1,29,1.6111111111111112,5,2.324132485840885,0.15803296433796657,3.6211265432098765,18,2.201175133674732,"(41.79728005103834, -71.47253582259462)",27
2,7590100,3,10,2.0,4,0.016284541791404785,0,4.258777777777778,5,0.04935592625493321,"(41.797947212271374, -71.44659117190243)",10
3,7590100,2,78,7.090909090909091,8,0.019882450767068814,0.0010682835845633586,66.34242424242424,11,1.3714203619419063,"(41.788200148349404, -71.45604417785498)",0
4,7590100,4,16,16.0,5,0.01476932206320439,0.0008480687124107986,526.28,1,23.414656687477116,"(42.00181014617633, -71.51712357957472)",0
0,7590101,0,60,2.727272727272727,5,1.1557885760480098,0.008888388390189813,7.44637626262626,22,18.706329113800226,"(41.05013252509745, -80.59446273576663)",0
1,7590101,2,47,3.357142857142857,6,0.25344033615555034,0.0009019153898468358,4.8504563492063495,14,19.122037751808673,"(41.069475577432414, -80.73364956160367)",0
2,7590101,3,38,2.111111111111111,5,0.01909203824446483,0.0009600909807276898,8.537391975308642,18,18.464232515544605,"(41.04860240295311, -80.59685417212309)",0
3,7590101,4,52,3.466666666666667,3,0.013950154810414474,0,5.244962962962963,15,0.04653896706116413,"(40.89967311035771, -80.69465420525673)",52
4,7590101,5,89,8.090909090909092,6,6.400562383519152,0.2781869291806439,29.05467171717172,11,16.01508676400433,"(41.04302145006, -80.71750306443914)",0
5,7590101,1,3,3.0,3,0.01663992462993867,0,2.0169444444444444,1,11.632595403274289,"(40.88192566427635, -80.83130577334872)",0
0,7590103,1,24,24.0,10,0.07151458577583951,0.0046647876988130665,63.238055555555555,1,270.4322283085172,"(35.52654852239512, -83.01078414562714)",0
1,7590103,4,131,16.375,13,0.024990763818163977,0.001794872036806264,109.98072916666666,8,9.263904904529497,"(33.01934546676533, -83.22953323538927)",0
2,7590103,3,29,4.142857142857143,8,4.565840405247806,0.3182611692661427,56.18940476190476,7,2.53037866318706,"(33.096030504047924, -83.26821294251191)",23
3,7590103,0,28,14.0,11,0.04780430111309489,0.0027147576921052563,90.63263888888889,2,2.4460092185835625,"(33.0903790500222, -83.2642945135542)",0
4,7590103,2,32,10.666666666666666,3,0.012195464408450984,0,103.89453703703703,3,0.03494123573020578,"(33.102031874785524, -83.2416268193197)",32
5,7590103,6,23,4.6,5,6.281042171806846,0.34323778516295367,47.14288888888889,5,5.505135573090745,"(33.07634196365291, -83.29253746568162)",20
6,7590103,5,36,36.0,7,0.1842930612598522,0.012440037048566976,549.8633333333333,1,0.13787322854752448,"(33.101667446805706, -83.2434259205254)",36
0,7590106,0,9,4.5,5,0.5559734157913439,0.026213257173980414,38.385,2,162.88973339762867,"(32.532445382794045, -92.08027189492965)",0
1,7590106,2,152,2.8679245283018866,5,11.132893780689194,0.6074338491255404,6.7260534591194965,53,10.993621067907753,"(32.11147953356011, -93.74425713773678)",150
2,7590106,3,35,1.5217391304347827,3,34.851289710765954,0,4.597391304347825,23,45.15848391901647,"(32.42507754240084, -93.69605838476356)",27
3,7590106,4,46,1.393939393939394,5,0.018519348981668907,0.0009466360322126245,3.7460606060606065,33,0.006262280764218755,"(32.01904681181305, -93.70303692887178)",46
4,7590106,5,30,1.4285714285714286,4,0.019113571345739152,0,1.1509126984126985,21,0.05215192060487689,"(32.01886718715742, -93.70353052284844)",30
5,7590106,1,6,6.0,4,56.22119049947021,0,166.10166666666666,1,51.49535529150915,"(32.47097948679841, -93.82232040137356)",0
0,7590110,0,123,123.0,14,1.1306376612659819,0.05318663684259866,934.4911111111111,1,123.99737308675381,"(38.56798795578339, -92.20997296523927)",0
1,7590110,3,144,48.0,17,0.07399623036982209,0.004956735579483789,153.89527777777778,3,0.0637912796112131,"(37.89274492637878, -93.34065115275435)",144
2,7590110,1,12,12.0,7,4.267244571758463,0.1794275661129553,269.1119444444444,1,127.02215134260454,"(38.590172223446125, -92.18780225294498)",0
0,7590125,0,82,4.315789473684211,11,3.2944860243118987,0.16801342600978558,23.632149122807018,19,6.2278317086130555,"(26.03511495095922, -80.22586707134782)",24
